station_id,station_guid,easting,northing,catchment_area,station_name,river_name,date_opened,date_closed,wiski_id,river_level_tool_id,rfa_station_id,station_status,station_status_reason,longitude,latitude,utm_x,utm_y,anglian,dee,humber,north_west,northumbria,severn,solway_tweed,south_east,south_west,thames
0abceabb-9c79-49b8-90d5-7a69e7409e5b,0abceabb-9c79-49b8-90d5-7a69e7409e5b,348069,441003,,Roe Bridge,River Brock,1919-12-31,,720248,5120,,Active,"",-2.791103,53.86262,513738.138860714,5968257.09885232,0,0,0,1,0,0,0,0,0,0
0d2ec4de-c310-4e95-8e72-8c369296cd7f,0d2ec4de-c310-4e95-8e72-8c369296cd7f,428886,91793,,Milford Bridge,Danes Stream,2001-03-22,,150303005,9208,,Active,"",-1.592123,50.725044,599370.923277813,5620194.65294674,0,0,0,0,0,0,0,1,0,0
5f99b612-f263-4fad-950d-245ea50d9d71,5f99b612-f263-4fad-950d-245ea50d9d71,384630,433413,,Thompson Park,River Brun,2010-03-03,,712415,5224,,Active,"",-2.234811,53.79678,550401.311540183,5961183.27535933,0,0,0,1,0,0,0,0,0,0
fe4415da-2ad8-4892-aa4e-1ec16949ad2f,fe4415da-2ad8-4892-aa4e-1ec16949ad2f,236850,80359,,Greystone Bridge,River Tamar,1998-01-01,,S12559_FW,3195,,Active,"",-4.306727,50.600087,407523.076624551,5606169.53229872,0,0,0,0,0,0,0,0,1,0
2d2362c9-db2a-4f6e-8c8d-2f897563cebd,2d2362c9-db2a-4f6e-8c8d-2f897563cebd,336185,542594,,Sebergham,River Caldew,1999-07-23,,765052,5125,,Active,"",-2.993538,54.774171,500415.68307498,6069661.88454201,0,0,0,0,0,0,1,0,0,0
46adfaa6-d540-4aa3-8fdf-94d4f73cf763,46adfaa6-d540-4aa3-8fdf-94d4f73cf763,363101,593114,,Kielder Butteryhaugh,River North Tyne,2005-10-26,,023103,8368,,Active,"",-2.581688,55.230833,526604.880780082,6120558.55704161,0,0,0,0,1,0,0,0,0,0
d474e713-f5f4-4065-b536-e9d058f81682,d474e713-f5f4-4065-b536-e9d058f81682,544722,168300,,Hazelmere Road,Kyd Brook,1998-01-01,,4380TH,7323,,Active,"",0.078843,51.39528,714177.579366971,5698281.92206566,0,0,0,0,0,0,0,0,0,0
b9f97bf0-7920-4f2f-8623-c527e9eecb67,b9f97bf0-7920-4f2f-8623-c527e9eecb67,432965,466195,,Bishop Monkton,Bishop Monkton Beck,2007-12-06,,L2221,8229,,Active,"",-1.497502,54.090598,598270.57729332,5994645.43228146,0,0,1,0,0,0,0,0,0,0
d3804340-e1e9-4716-93d4-4b759c6b2fb4,d3804340-e1e9-4716-93d4-4b759c6b2fb4,435275,121985,,Oxlease,River Test,2000-12-27,,151814002,9213,,Active,"",-1.498711,50.996181,605351.000775608,5650472.89111425,0,0,0,0,0,0,0,1,0,0
ecc7a3b3-ab2a-4b75-8068-bc32d0b6b28a,ecc7a3b3-ab2a-4b75-8068-bc32d0b6b28a,422447,425766,,Birstall Smithies,Batley Beck,2000-06-20,,L1377,9032,,Active,"",-1.661253,53.727802,588323.325399724,5954069.43934158,0,0,1,0,0,0,0,0,0,0
609f7869-9adf-4f9a-bace-04f720fba01e,609f7869-9adf-4f9a-bace-04f720fba01e,395924,284993,,Halesowen,River Stour,2007-10-26,,2516,2076,,Active,"",-2.061413,52.462857,563767.114901577,5812934.69451285,0,0,0,0,0,1,0,0,0,1
dbf186d8-dd1f-4d27-8dc8-62968b126bae,dbf186d8-dd1f-4d27-8dc8-62968b126bae,449221,442324,,Cock Beck Sluices,River Wharfe,1996-03-31,,L2024,8050,,Active,"",-1.25284,53.874778,614863.556112597,5971004.31864982,0,0,1,0,0,0,0,0,0,0
d7de99a3-4049-4f87-980b-7307dc3417a4,d7de99a3-4049-4f87-980b-7307dc3417a4,421155,382125,,Mytham Bridge,River Derwent,1968-01-26,,4037,2230,,Active,"",-1.683768,53.335602,587644.148661084,5910412.1291851,0,0,1,0,0,0,0,0,0,0
ac6b561e-4df8-42ff-824e-a8f234a98ff4,ac6b561e-4df8-42ff-824e-a8f234a98ff4,504385,166325,,Free Prae Road,Chertsey Bourne,1998-01-01,,2937TH,7220,,Active,"",-0.501284,51.386375,673861.525016035,5695755.79088632,0,0,0,0,0,0,0,0,0,0
99a0d48b-c99f-4177-8caa-91ad730a0be7,99a0d48b-c99f-4177-8caa-91ad730a0be7,375630,94636,,Puddletown Riverside Court,River Piddle,1957-10-01,,444174,,,Active,"",-2.346803,50.750806,546079.451773229,5622317.57934313,0,0,0,0,0,0,0,0,1,0
201facdc-c33c-4359-8136-4fd2a1d62c69,201facdc-c33c-4359-8136-4fd2a1d62c69,506140,182742,,Uxbridge,River Pinn,1984-10-19,,2889TH,7183,,Active,"",-0.47115,51.533611,675392.425090613,5712198.64212126,0,0,0,0,0,0,0,0,0,0
e93c5a19-a696-45c7-a541-0ad713af4e5f,e93c5a19-a696-45c7-a541-0ad713af4e5f,408449,422380,,Copley Bridge,River Calder,2002-12-03,,L1203,8298,,Active,"",-1.873503,53.69778,574373.740852247,5950486.62828128,0,0,1,0,0,0,0,0,0,0
94475fed-84e1-41a4-8ac2-ba42463d6f29,94475fed-84e1-41a4-8ac2-ba42463d6f29,432249,431286,,Leeds Knostrop Weir Flood Alleviation Scheme,River Aire,2017-12-14,,L1705A,9152,,Active,"",-1.512119,53.776902,598047.338360897,5959727.24511698,0,0,1,0,0,0,0,0,0,0
9a709590-feeb-48fe-956c-8195f4f0ace0,9a709590-feeb-48fe-956c-8195f4f0ace0,499679,156063,,Woking South,Hoe Stream,2001-09-07,,3087TH,7241,,Active,"",-0.571759,51.294977,669295.024576236,5685428.56932451,0,0,0,0,0,0,0,0,0,0
5f011b48-4b3c-47eb-bcd7-e4425cdc3985,5f011b48-4b3c-47eb-bcd7-e4425cdc3985,463625,174775,,Tidmarsh,River Pang,2001-01-01,,2180TH,7106,,Active,"",-1.085417,51.46837,632982.904709153,5703649.87182958,0,0,0,0,0,0,0,0,0,0
f04ca4c9-40b2-431c-a944-863443457ac0,f04ca4c9-40b2-431c-a944-863443457ac0,418705,168631,,Marlborough,River Kennet,1987-07-01,,2210TH,7113,39037,Active,"",-1.732406,51.416386,588146.492695733,5696892.50300146,0,0,0,0,0,0,0,0,0,0
9ed833ce-a874-4d1f-bbdf-86e3f07e6f01,9ed833ce-a874-4d1f-bbdf-86e3f07e6f01,355240,428718,,Walton-Le-Dale,River Ribble,2002-09-13,,713030,5146,,Active,"",-2.680285,53.75288,521081.063493765,5956074.97579899,0,0,0,1,0,0,0,0,0,0
7beaa5fa-e6de-4542-846b-940e48504a31,7beaa5fa-e6de-4542-846b-940e48504a31,613176,165810,,Grasmere Road,Swalecliffe Brook,1999-08-21,,652411002,9276,,Active,"",1.060038,51.351358,782682.17753603,5696726.32908926,0,0,0,0,0,0,0,1,0,0
7d564fec-7f68-4197-9eee-30bf9ccb75a1,7d564fec-7f68-4197-9eee-30bf9ccb75a1,379100,407260,,Pioneer Mills,River Irwell,2011-01-26,,690250,5230,,Active,"",-2.316991,53.561524,545239.771343377,5934955.33815973,0,0,0,1,0,0,0,0,0,0
b33157d7-49f3-4bfa-8430-c00b5e128ffd,b33157d7-49f3-4bfa-8430-c00b5e128ffd,403386,233481,,Toddington,River Isbourne,2008-08-04,,2648,2193,,Active,"",-1.952083,51.999754,571939.500771674,5761529.28607581,0,0,0,0,0,1,0,0,0,1
76cbbb75-d28f-427b-a3e3-b2924cc914dd,76cbbb75-d28f-427b-a3e3-b2924cc914dd,222690,101841,,Woolstone Mill,River Neet,1998-01-01,,S27576_FW,3131,,Active,"",-4.516931,50.78895,393077.892910986,5627452.56095815,0,0,0,0,0,0,0,0,1,0
2b44c993-48c6-4062-a901-194c473d2b8e,2b44c993-48c6-4062-a901-194c473d2b8e,397545,321535,,Milford,River Sow,1959-11-02,,4014,2105,28014,Active,"",-2.037838,52.791368,564881.059365175,5849496.24170039,0,0,1,0,0,0,0,0,0,0
2320611b-8413-4964-a538-04fe9d43d09e,2320611b-8413-4964-a538-04fe9d43d09e,436538,370593,,Chesterfield,River Hipper,2000-06-08,,L0235,8047,,Active,"",-1.454091,53.231113,603188.147348394,5899095.68912877,0,0,1,0,0,0,0,0,0,0
89bf62b7-12ef-4f47-b66f-359fc827b2e5,89bf62b7-12ef-4f47-b66f-359fc827b2e5,269324,132475,,Newtown Bridge,River Bray,1995-12-04,,S50439_FW,3112,,Active,"",-3.866748,51.076673,439281.419464676,5658708.58513416,0,0,0,0,0,0,0,0,1,0
3d35af58-8f19-4277-813d-198fa5ba5c69,3d35af58-8f19-4277-813d-198fa5ba5c69,332965,315815,,Crew Green,River Severn,1991-12-27,,2175,2067,,Active,"",-2.994242,52.735785,500388.776332995,5842879.46036522,0,0,0,0,0,1,0,0,0,1
24504683-cc86-47d8-8187-c93dec946430,24504683-cc86-47d8-8187-c93dec946430,435480,117792,,Longbridge,River Test,2000-01-09,,151816002,9207,,Active,"",-1.496198,50.958465,605612.873940653,5646282.63820855,0,0,0,0,0,0,0,1,0,0
23f13190-1ce4-4aaf-9f34-18c0871d124a,23f13190-1ce4-4aaf-9f34-18c0871d124a,526130,188900,,Hampstead Suburb,Mutton Brook,2001-10-19,,3815TH,7281,,Active,"",-0.180888,51.584844,695300.827505986,5718630.97170627,0,0,0,0,0,0,0,0,0,0
bf11cee4-5e5e-4087-bb20-a68b0a140288,bf11cee4-5e5e-4087-bb20-a68b0a140288,211765,91187,,Boscastle New Mills,River Valency,2006-08-16,,26A06,3138,,Active,"",-4.66631,50.689801,382301.044905367,5616654.90930809,0,0,0,0,0,0,0,0,1,0
c37314d4-c098-4bbc-9701-40ec19c9ab1f,c37314d4-c098-4bbc-9701-40ec19c9ab1f,435138,379476,,Dronfield Dam,River Drone,2001-11-01,,L0218,9338,,Active,"",-1.474084,53.311051,601663.876627133,5907958.98209524,0,0,1,0,0,0,0,0,0,0
f138aa07-8c41-4254-89b0-0f2f0950ded3,f138aa07-8c41-4254-89b0-0f2f0950ded3,446925,191595,,Steventon,Ginge Brook,2006-08-11,,1796TH,7082,,Active,"",-1.323577,51.621222,616052.367915135,5720241.91857756,0,0,0,0,0,0,0,0,0,0
664e2a2a-2fc7-41fc-bb39-05f6fa5c1b4e,664e2a2a-2fc7-41fc-bb39-05f6fa5c1b4e,513681,467755,,Boynton,Gypsey Race,1981-01-29,,F3004,8029,26005,Active,"",-0.263297,54.093137,678967.752241085,5997347.26487258,0,0,1,0,0,0,0,0,0,0
4e1dc593-0223-46d0-b13c-08637a88de7e,4e1dc593-0223-46d0-b13c-08637a88de7e,423335,411308,,Skelmanthorpe Park Gate,Baildon Dyke,2009-02-24,,L08102,9334,,Active,"",-1.648875,53.597815,589414.654918719,5939624.49240342,0,0,1,0,0,0,0,0,0,0
9bf22eaf-cf37-4630-97fd-c932234cbacf,9bf22eaf-cf37-4630-97fd-c932234cbacf,447755,291895,,Sharnford,River Soar,2000-05-05,,4145,2187,,Active,"",-1.297585,52.522838,615500.865363418,5820554.2604926,0,0,1,0,0,0,0,0,0,0
47509818-508c-4987-b5e1-c30fc2e0a440,47509818-508c-4987-b5e1-c30fc2e0a440,442375,392243,,Rotherham,River Don,1996-03-31,,L0601,8174,,Active,"",-1.363767,53.425273,608721.92154556,5920827.20687382,0,0,1,0,0,0,0,0,0,0
920c11ce-bb8d-4f22-a920-b4716bb6ff15,920c11ce-bb8d-4f22-a920-b4716bb6ff15,510409,167913,,Sunbury Lock,River Thames,1986-07-01,,3101TH,7245,,Active,"",-0.414255,51.39951,679864.601703036,5697426.27274647,0,0,0,0,0,0,0,0,0,0
858c401d-af01-40cd-be6c-eb8244980987,858c401d-af01-40cd-be6c-eb8244980987,435820,386480,,Sheffield Sheaf Screen,River Sheaf,1996-04-01,,L0401,9040,,Active,"",-1.463059,53.373959,602247.744017564,5914972.40832988,0,0,1,0,0,0,0,0,0,0
06920cae-1dce-4730-997a-4bce8bd2ccc6,06920cae-1dce-4730-997a-4bce8bd2ccc6,394130,224278,,Windyridge Road,Wymans Brook,2007-10-17,,2511,2200,,Active,"",-2.086745,51.91699,562810.718150771,5752199.69954407,0,0,0,0,0,1,0,0,0,1
4913f82c-21bc-4f68-9227-b2f9b38db5b1,4913f82c-21bc-4f68-9227-b2f9b38db5b1,550580,189460,,Romford,River Rom,2007-03-01,,5522TH,7382,,Active,"",0.172001,51.583879,719747.356843495,5719525.85971118,0,0,0,0,0,0,0,0,0,0
ae555a19-41c8-4039-9012-cad6aca97b3b,ae555a19-41c8-4039-9012-cad6aca97b3b,339672,575054,,Canonbie (Sepa Site),River Esk,2010-12-23,,780001,5207,,Active,"",-2.946161,55.066257,503438.324038872,6102165.79851213,0,0,0,0,0,0,1,0,0,0
5a4368ec-02c2-4e56-81b6-be9937f13e1b,5a4368ec-02c2-4e56-81b6-be9937f13e1b,464050,196461,,Chalgrove,Chalgrove Brook,2012-03-27,,1984TH,7404,,Active,"",-1.075355,51.663283,633111.20015011,5725342.59259591,0,0,0,0,0,0,0,0,0,0
f38b7c21-5519-40e5-8ff3-424920bc8e26,f38b7c21-5519-40e5-8ff3-424920bc8e26,411155,333965,,Doveridge,River Dove,1985-12-27,,4078,2133,,Active,"",-1.835595,52.902999,578317.210555958,5862114.84192075,0,0,1,0,0,0,0,0,0,0
f06fd5b9-7da7-41db-a784-bd785ad3264e_151806211,f06fd5b9-7da7-41db-a784-bd785ad3264e,437858,139350,,Fullerton Side,River Anton,1981-08-01,,151806211,9199,,Active,"",-1.460093,51.152158,607698.102632071,5667872.93165101,0,0,0,0,0,0,0,1,0,0
f06fd5b9-7da7-41db-a784-bd785ad3264e_151806011,f06fd5b9-7da7-41db-a784-bd785ad3264e,437898,139256,185,Fullerton Main,River Anton,1975-06-01,,151806011,,,Active,"",-1.459531,51.15131,607739.38077797,5667779.45865403,0,0,0,0,0,0,0,1,0,0
085f4c0e-3e4f-49aa-9b45-817965374bd9,085f4c0e-3e4f-49aa-9b45-817965374bd9,477415,181673,,Marsh Lock,River Thames,1995-11-29,,2495TH,7155,,Active,"",-0.885417,51.528665,646679.407569575,5710736.66697659,0,0,0,0,0,0,0,0,0,0
22073e00-de33-43fb-80ef-693990e78974,22073e00-de33-43fb-80ef-693990e78974,433039,549852,,Houghton Le Spring,Moors Burn,2000-04-19,,024012,8274,,Active,"",-1.487058,54.842382,597155.898891267,6078300.90951252,0,0,0,0,1,0,0,0,0,0
73c79ccc-166b-482d-a327-202bbf049fd8,73c79ccc-166b-482d-a327-202bbf049fd8,483545,411315,,Keadby,River Trent,1993-04-01,,4098,2144,,Active,"",-0.739258,53.591753,649625.283029657,5940477.70946057,0,0,1,0,0,0,0,0,0,0
780b60bc-fe1d-474f-8d69-5fbe071d8fe9,780b60bc-fe1d-474f-8d69-5fbe071d8fe9,386045,109896,,Stourpaine,River Stour,2015-09-18,,433413,,,Active,"",-2.199757,50.888376,556286.98536921,5637717.00142354,0,0,0,0,0,0,0,0,1,0
8c15ec82-cbab-4e4c-b4e2-495a803f3bfa,8c15ec82-cbab-4e4c-b4e2-495a803f3bfa,615388,167178,,Whitstable Road,West Brook,1999-08-20,,652412001,9275,,Active,"",1.092583,51.362807,784876.17712873,5698124.93476456,0,0,0,0,0,0,0,1,0,0
adf11360-865e-4c86-83f3-424ac6a73418,adf11360-865e-4c86-83f3-424ac6a73418,531910,195570,,The Chine,Salmon Brook,2002-12-17,,5355TH,7368,,Active,"",-0.095003,51.643461,700990.343615411,5725381.19919882,0,0,0,0,0,0,0,0,0,0
7500ccb3-dc3b-49fb-ac42-241fd7ab908c,7500ccb3-dc3b-49fb-ac42-241fd7ab908c,448508,208949,,Godstow Lock,River Thames,1998-03-10,,1302TH,7056,,Active,"",-1.298305,51.777109,617397.564305737,5737617.89581259,0,0,0,0,0,0,0,0,0,0
fc82d49c-8b70-4e21-b1e3-0b648bf5b835,fc82d49c-8b70-4e21-b1e3-0b648bf5b835,472873,138390,,Caker Stream,Caker Stream,1991-10-18,,3015TH,7228,39120,Active,"",-0.959723,51.140147,642727.302582458,5667389.13796659,0,0,0,0,0,0,0,0,0,0
0c2bd28d-47de-4b11-b9ee-9b3608f499a4,0c2bd28d-47de-4b11-b9ee-9b3608f499a4,348195,101255,,Beaminster North Street,River Brit,2010-01-07,,448110,,,Active,"",-2.736603,50.808517,518558.419087558,5628564.66796654,0,0,0,0,0,0,0,0,1,0
05a49110-ff15-46e1-a3df-f33bdb97feca,05a49110-ff15-46e1-a3df-f33bdb97feca,385423,438842,,Reedyford,Pendle Water,1992-09-18,,712153,5118,,Active,"",-2.223032,53.845598,551117.701206673,5966622.90157865,0,0,0,1,0,0,0,0,0,0
93c45d2a-bf3d-4961-94b7-fb5a45381088,93c45d2a-bf3d-4961-94b7-fb5a45381088,364405,269285,,Newnham Bridge,River Rea,2002-02-21,,2039,2026,,Active,"",-2.523635,52.320495,532468.56530353,5796792.37853138,0,0,0,0,0,1,0,0,0,1
f37995fb-75b1-4371-af6d-de96152635aa,f37995fb-75b1-4371-af6d-de96152635aa,418201,526560,,West Auckland,River Gaunless,2011-02-18,,024015,8360,,Active,"",-1.719549,54.633826,582650.550936766,6054798.35221706,0,0,0,0,1,0,0,0,0,0
e95ae59b-2712-42a6-8cc4-ac8d0f2575ad,e95ae59b-2712-42a6-8cc4-ac8d0f2575ad,516908,191537,,Wolverton Road,Edgware Brook,2000-04-12,,3823TH,7284,,Active,"",-0.313052,51.610531,686041.3701205,5721142.12748465,0,0,0,0,0,0,0,0,0,0
bae27491-959b-4d09-b0db-8c2c1951d1dc,bae27491-959b-4d09-b0db-8c2c1951d1dc,564805,276005,,Isleham,River Lark,1997-03-01,,033004,6271,33004,Active,"",0.418645,52.357322,732783.60359369,5806283.71388712,1,0,0,0,0,0,0,0,0,0
c0fe494a-f7e9-4d1c-8953-8d848894e4c0,c0fe494a-f7e9-4d1c-8953-8d848894e4c0,320318,530834,,Castle Howe,Bassenthwaite Lake,1999-06-15,,751020,5179,,Active,"",-3.236916,54.666243,484719.306696374,6057678.07545508,0,0,0,1,0,0,0,0,0,0
3704471b-d540-4c2e-a092-96bc5d398ecc,3704471b-d540-4c2e-a092-96bc5d398ecc,454975,339295,,Lenton,River Leen,2003-09-21,,4435,2165,28035,Active,"",-1.183262,52.94822,622062.188534536,5868055.12740806,0,0,1,0,0,0,0,0,0,0
5fa2819b-da3d-4683-a795-ed399eddf941,5fa2819b-da3d-4683-a795-ed399eddf941,399730,446925,,Cononley,River Aire,2000-09-01,,L1505,8054,,Active,"",-2.005589,53.918454,565309.51113856,5974906.93018753,0,0,1,0,0,0,0,0,0,0
18ba0d8c-6d26-4a5d-82d6-38d5b71baf77,18ba0d8c-6d26-4a5d-82d6-38d5b71baf77,505405,166805,,Chertsey Lock,River Thames,1986-07-01,,2902TH,7215,,Active,"",-0.486489,51.390502,674875.081143994,5696249.8630066,0,0,0,0,0,0,0,0,0,0
5070e5a8-5e26-48fa-b029-7d2edf908a30,5070e5a8-5e26-48fa-b029-7d2edf908a30,536934,418352,,Skeffling,Skeffling Drain,1996-03-31,,L3350,9377,,Active,"",0.069975,53.643751,702920.85990979,5948266.36239606,0,0,1,0,0,0,0,0,0,0
8838c668-2d0d-42a6-87d6-f32de2852c30,8838c668-2d0d-42a6-87d6-f32de2852c30,518230,203690,,London Colney,River Colne,1996-01-01,,2814TH,7179,,Active,"",-0.289861,51.719476,687197.043010621,5733314.79764144,0,0,0,0,0,0,0,0,0,0
27f121ce-b684-4a76-98bf-7b262cc03b50,27f121ce-b684-4a76-98bf-7b262cc03b50,524525,136675,,Ifield,Ifield Brook,2005-01-01,,3207TH,7249,,Active,"",-0.222301,51.11584,694408.200864149,5666376.40574309,0,0,0,0,0,0,0,0,0,0
6d9cf0b3-dae0-49df-a38a-74c714b54e88,6d9cf0b3-dae0-49df-a38a-74c714b54e88,423580,403480,,Penistone,River Don,2000-05-22,,L0509,8247,,Active,"",-1.645761,53.527445,589769.60441109,5931800.2258316,0,0,1,0,0,0,0,0,0,0
c8dd48fe-9e31-4096-986a-bf4c67648c7a,c8dd48fe-9e31-4096-986a-bf4c67648c7a,483532,490119,,Levisham Mill,Levisham Beck,1998-11-25,,F25110,8125,,Active,"",-0.717923,54.299848,648499.53914637,6019285.87757416,0,0,1,0,0,0,0,0,0,0
405a73ed-37b3-4526-b15f-72c5bf96108c,405a73ed-37b3-4526-b15f-72c5bf96108c,500185,167685,,Trumps Green,Chertsey Bourne,1996-05-01,,2927TH,7217,,Active,"",-0.561237,51.399356,669642.500075936,5697058.62203143,0,0,0,0,0,0,0,0,0,0
cbad329e-0db2-4093-bad6-3d435c95ba61,cbad329e-0db2-4093-bad6-3d435c95ba61,477739,178662,,Shiplake Lock,River Thames,2000-10-21,,2302TH,7133,,Active,"",-0.881411,51.501553,647044.557143919,5707729.94645038,0,0,0,0,0,0,0,0,0,0
b5f0fff6-edb3-46d0-bf75-4405784fd944,b5f0fff6-edb3-46d0-bf75-4405784fd944,374554,441661,,Waterloo Road,Mearley Brook,2006-10-20,,710320,5222,,Active,"",-2.388461,53.870513,540210.168319918,5969288.35574961,0,0,0,1,0,0,0,0,0,0
bacf654e-5928-413b-a91e-e42ad11b454e,bacf654e-5928-413b-a91e-e42ad11b454e,457885,302795,,Freemans Weir,River Soar,2002-03-25,,4174,2158,,Active,"",-1.146401,52.619836,625479.854647479,5831594.89384463,0,0,1,0,0,0,0,0,0,0
9d01dbb6-da9b-4bbd-aedd-44a5195e4893,9d01dbb6-da9b-4bbd-aedd-44a5195e4893,537755,191267,,Walthamstow,Ching Brook,2002-07-30,,5378TH,7373,,Active,"",-0.012274,51.603395,706895.272307469,5721157.58673577,0,0,0,0,0,0,0,0,0,0
0fec873c-af6f-40a8-9035-0e86646980db,0fec873c-af6f-40a8-9035-0e86646980db,549308,190978,,Collier Row,River Rom,2018-07-04,,5518TH,9282,,Active,"",0.1543,51.597857,718454.256617781,5721026.80143926,0,0,0,0,0,0,0,0,0,0
daca717e-bd77-4109-a9c5-152ce1bc7991,daca717e-bd77-4109-a9c5-152ce1bc7991,399289,124324,,Ebbesbourne Wake,River Ebble,2008-11-26,,432505,3371,,Active,"",-2.011504,51.018287,569334.38444489,5652323.42374091,0,0,0,0,0,0,0,0,1,0
34c9235f-ef98-42ff-a0fc-2df1f43ebece,34c9235f-ef98-42ff-a0fc-2df1f43ebece,450160,400091,,Mexborough Lock,River Don,1996-03-31,,L0705,8135,,Active,"",-1.245374,53.495127,616396.788375786,5928784.41726587,0,0,1,0,0,0,0,0,0,0
a020fb8e-eb12-49f7-8e80-6d64fb98127f,a020fb8e-eb12-49f7-8e80-6d64fb98127f,341200,554299,,Harraby Green Business Park,River Petteril,2009-11-08,,764010,5159,,Active,"",-2.917974,54.879957,505262.735984281,6081436.36993521,0,0,0,0,0,0,1,0,0,0
0d110939-7e05-47d3-83ea-21e7f4e3368b,0d110939-7e05-47d3-83ea-21e7f4e3368b,474377,485802,,Sinnington,River Seven,2001-09-24,,L2545,8183,,Active,"",-0.85964,54.26247,639405.295772959,6014838.79215132,0,0,1,0,0,0,0,0,0,0
9e6f2128-d694-4019-89ed-112b307c3456,9e6f2128-d694-4019-89ed-112b307c3456,384912,216690,,Cheyney Close,Sud Brook,2015-11-16,,2277,9026,,Active,"",-2.220433,51.848593,553697.671909579,5744485.79010349,0,0,0,0,0,1,0,0,0,1
3ea945e8-fe9f-4e54-937e-f6e8a0e8697d,3ea945e8-fe9f-4e54-937e-f6e8a0e8697d,385632,539877,,Wearhead,Killhope Burn,2000-02-05,,024010,8212,,Active,"",-2.224752,54.753616,549894.388605759,6067650.29271407,0,0,0,0,1,0,0,0,0,0
753ddd7c-451b-44cf-bc60-ff2274923152,753ddd7c-451b-44cf-bc60-ff2274923152,501651,156893,,Old Woking,River Wey,2012-06-17,,3085TH,7401,,"",Data Temporarily Suspended,-0.54325,51.302089,671255.908331476,5686285.48694066,0,0,0,0,0,0,0,0,0,0
cd22e98d-55dc-455d-afa8-21ea6017084e,cd22e98d-55dc-455d-afa8-21ea6017084e,404251,499099,,Reeth,Arkle Beck,2000-07-03,,L2351,8168,,Active,"",-1.936039,54.387346,569091.834708794,6027140.91024922,0,0,1,0,0,0,0,0,0,0
e81f2363-eca0-4b47-a851-349da6a849b6,e81f2363-eca0-4b47-a851-349da6a849b6,167445,30749,,Boscadjack,River Cober,1998-01-01,,S20594_FW,3160,,Active,"",-5.255348,50.131133,338813.25512322,5555646.28350927,0,0,0,0,0,0,0,0,1,0
ae0751ff-3aba-4402-a0f9-d3d2e012b381,ae0751ff-3aba-4402-a0f9-d3d2e012b381,338766,568798,,Lochinvar Storage Basin,Lochinver Beck,2011-11-21,,770500,5213,,Active,"",-2.959001,55.009937,502621.997550491,6095897.96988497,0,0,0,0,0,0,1,0,0,0
7663b8bf-5756-4c71-a6a2-727e4c7448a3,7663b8bf-5756-4c71-a6a2-727e4c7448a3,325189,523891,,Portinscale,River Derwent,1976-01-01,,751007,5174,75005,Active,"",-3.159636,54.604609,489688.152282617,6050805.85716636,0,0,0,1,0,0,0,0,0,0
437d2a8e-0946-4b22-9594-78ffbe4a104e,437d2a8e-0946-4b22-9594-78ffbe4a104e,414117,468296,,Gouthwaite,River Nidd,1977-09-28,,F2108,8086,27005,Active,"",-1.785558,54.110338,579393.602533704,5996479.74675998,0,0,1,0,0,0,0,0,0,0
c7141022-6ed0-4a65-b512-a4610cb0cec5,c7141022-6ed0-4a65-b512-a4610cb0cec5,426120,435971,,Kirkstall Abbey,River Aire,2000-11-27,,L1708,8120,,Active,"",-1.604724,53.819351,591852.47872978,5964325.67743783,0,0,1,0,0,0,0,0,0,0
2ad0773d-714a-4726-96a9-47656102a89d,2ad0773d-714a-4726-96a9-47656102a89d,436363,493844,,Northallerton,Willow Beck,2003-05-07,,L2323,8225,,Active,"",-1.442218,54.338848,601276.856953824,6022341.84168778,0,0,1,0,0,0,0,0,0,0
96fd0d8e-05f6-4c98-88ed-3d05ad371c03,96fd0d8e-05f6-4c98-88ed-3d05ad371c03,460065,181822,,Cleeve Lock,River Thames,1995-11-29,,2002TH,7100,,Active,"",-1.135464,51.532114,629326.433577974,5710648.50842403,0,0,0,0,0,0,0,0,0,0
14b749d4-09ce-4138-bac3-ef1bd2cd084d,14b749d4-09ce-4138-bac3-ef1bd2cd084d,301302,513521,,St Leonards,River Keekle,1995-07-12,,744250,5131,,Active,"",-3.525812,54.507343,465953.870033422,6040098.47775463,0,0,0,1,0,0,0,0,0,0
e1685a6b-1185-42e7-ab6a-48d228d6446a,e1685a6b-1185-42e7-ab6a-48d228d6446a,346680,524229,,Steamer Pier,Ullswater,2012-08-03,,761595,5206,,Active,"",-2.827047,54.610376,511170.492789125,6051449.59568684,0,0,0,0,0,0,1,0,0,0
3fdee35f-3c74-403e-a57e-d2a6046e57a9,3fdee35f-3c74-403e-a57e-d2a6046e57a9,418154,415573,,Fenay Bridge,Fenay Beck,2000-05-23,,L1113,8260,,Active,"",-1.726911,53.636353,584173.949394364,5943816.46084384,0,0,1,0,0,0,0,0,0,0
ff4abb78-18a3-41ae-8b8c-5fb848bb345b,ff4abb78-18a3-41ae-8b8c-5fb848bb345b,313983,91623,,Sidbury,River Sid,1998-01-01,,S45410_FW,3240,,Active,"",-3.219809,50.717844,484482.739430947,5618471.87698793,0,0,0,0,0,0,0,0,1,0
75c182bc-83d6-4120-92ac-85133bdbfbe9,75c182bc-83d6-4120-92ac-85133bdbfbe9,422615,326915,,Anslow,Rolleston Brook,2000-04-05,,4147,9102,,Active,"",-1.665708,52.839267,589874.831300368,5855224.61174682,0,0,1,0,0,0,0,0,0,0
